multi_query_id,query_id,selected_plans,total_cost
0,0,q_0_0,-134.0
0,1,"q_0_1,q_0_10,q_0_11,q_0_12,q_0_14,q_0_15,q_0_16",-134.0
0,2,q_0_2,-134.0
0,3,q_0_3,-134.0
0,4,q_0_4,-134.0
0,5,q_0_5,-134.0
0,6,q_0_6,-134.0
0,7,q_0_7,-134.0
